Mean Pooling (FlatL2),PCA + FlatL2,Product Quantization (PQ),DCT Fingerprinting,TEA Alphabet,Knowledge Distillation (BiLSTM)
3.8026811089366674,6.9148249458521605,6.90533802844584,1.0169560555368662,21.15130703896284,23.658445104956627
2.822074107825756,0.41945488192141056,0.4617141094058752,0.22477610036730766,0.6502720061689615,1.0553589090704918
2.591497963294387,0.31264196150004864,0.4142140969634056,0.19220379181206226,0.7387490477412939,1.5390838962048292
2.4581460747867823,0.26424089446663857,0.35586394369602203,0.18335692584514618,0.5567849148064852,0.9840531274676323
2.4620131589472294,0.2549330238252878,0.35810796543955803,0.1325008925050497,0.5414648912847042,0.9679840877652168
2.4287099950015545,0.2543011214584112,0.35464181564748287,0.14235894195735455,0.5776139441877604,1.0861670598387718
2.5075089652091265,0.28695305809378624,0.4008389078080654,0.17751683481037617,0.8923199493438005,1.7650530207902193
2.474586945027113,0.26675499975681305,0.3797889221459627,0.16778800636529922,0.7260751444846392,1.522111939266324
2.4925600737333298,0.24402211420238018,0.34465291537344456,0.13814098201692104,0.562645960599184,1.0252119973301888
2.4847150780260563,0.2641601022332907,0.3711329773068428,0.16389996744692326,0.7311049848794937,1.55680812895298
2.463736105710268,0.26082410477101803,0.3640290815383196,0.1623381394892931,0.6943249609321356,1.4891710598021746
2.423360012471676,0.25510299019515514,0.35239686258137226,0.17703603953123093,0.6472461391240358,1.3214529026299715
2.399495104327798,0.2261779736727476,0.32463506795465946,0.1566559076309204,0.45756716281175613,0.7655101362615824
2.5578842032700777,0.2786479890346527,0.37587201222777367,0.17976993694901466,0.7820308674126863,1.699297921732068
2.453175839036703,0.23575592786073685,0.3429299686104059,0.13387296348810196,0.5714220460504293,1.0946530383080244
2.484726021066308,0.23169908672571182,0.3374891821295023,0.12289313599467278,0.5283399950712919,0.9964369237422943
2.4738439824432135,0.24020508863031864,0.3443518653512001,0.12988620437681675,0.5739058833569288,1.1091099586337805
2.448796993121505,0.24344096891582012,0.3517961595207453,0.14765909872949123,0.5879229865968227,1.1467908043414354
2.4123378098011017,0.2881160471588373,0.4078920464962721,0.2043270505964756,0.8281690534204245,2.188815036788583
2.338899066671729,0.21747197024524212,0.32696896232664585,0.13979501090943813,0.4659618716686964,0.8332079742103815
2.4780030362308025,0.2734479494392872,0.3824438899755478,0.17875898629426956,0.8351909928023815,1.8376198131591082
2.404324011877179,0.26093400083482265,0.3710531163960695,0.16518309712409973,0.5911700427532196,1.6211899928748608
2.386600011959672,0.2358970232307911,0.34736795350909233,0.1360168680548668,0.45787799172103405,1.1614789254963398
