AVQ (ScaNN)
"LATENCY_EXCLUDED: ScaNN throughput reflects engine engineering, not the AVQ quantisation algorithm. See Chapter 3 §3.7."
0.435293884947896
0.07037399336695671
0.06750714965164661
0.06640586070716381
0.07818802259862423
0.07138610817492008
0.062338076531887054
0.06287917494773865
0.06387103348970413
0.06329012103378773
0.06180698983371258
0.06180698983371258
0.06142607890069485
0.06115599535405636
0.061166007071733475
0.06682612001895905
0.06249896250665188
0.06142701022326946
0.06151711568236351
0.06087613292038441
0.0609660055488348
0.060935039073228836
0.06125611253082752
0.060895923525094986
0.06088591180741787
0.06144610233604908
0.06124586798250675
0.06125587970018387
0.061064958572387695
0.06147613748908043
0.062178121879696846
0.062197912484407425
0.0613359734416008
0.061295926570892334
0.060575082898139954
0.06086612120270729
0.0612759031355381
0.061436090618371964
0.06079510785639286
0.06174691952764988
0.06276904605329037
0.06105517968535423
0.06136600859463215
0.06117601878941059
0.061055878177285194
0.061407219618558884
0.06070500239729881
0.06077508442103863
0.060233986005187035
0.0627289991825819
0.06056390702724457
0.06029405631124973
0.060785096138715744
0.060324789956212044
0.06071501411497593
0.06025517359375954
0.06066495552659035
0.06140582263469696
0.061927130445837975
0.060203950852155685
0.06044493056833744
0.05838996730744839
0.06063398905098438
0.06088591180741787
0.06079487502574921
0.06225798279047012
0.06074504926800728
0.06046402268111706
0.06032409146428108
0.06102491170167923
0.06107590161263943
0.06086588837206364
0.05941186100244522
0.06253900937736034
0.06059394218027592
0.06074504926800728
0.06262911483645439
0.061166007071733475
0.05882210098206997
0.06061512976884842
0.05928194150328636
0.05959300324320793
0.06365985609591007
0.05954294465482235
0.059512909501791
0.061166007071733475
0.06353994831442833
0.05891104228794575
0.06024399772286415
0.0599040649831295
0.056126853451132774
0.05935295484960079
0.05933293141424656
0.05993293598294258
0.059613026678562164
0.06141606718301773
0.058780889958143234
0.05869101732969284
0.05905190482735634
0.059332000091671944
0.06024399772286415
0.05887215957045555
0.05984306335449219
0.06014388054609299
0.05867099389433861
0.05950313061475754
0.0601538922637701
0.05897204391658306
0.05895202048122883
0.059472862631082535
0.0624281819909811
0.05850079469382763
0.059031881392002106
0.05896179936826229
0.0581501517444849
0.05912198685109615
0.060545047745108604
0.05942280404269695
0.05849101580679417
0.059582991525530815
0.059582991525530815
0.060164136812090874
0.058540841564536095
0.06042513996362686
0.05861115641891956
0.057638855651021004
0.06012408994138241
0.05892198532819748
0.05871104076504707
0.06393110379576683
0.05639693699777126
0.058830948546528816
0.058470992371439934
0.05998415872454643
0.05849101580679417
0.05891104228794575
0.058320118114352226
0.058720819652080536
0.05885097198188305
0.06007286719977856
0.05856109783053398
